student_id,age,gender,year_of_study,field_of_study,stress_level,anxiety_score,sleep_hours,sleep_quality,mood_rating,daily_screen_time_hrs,screen_time_before_sleep,daily_social_media_hours,platform_usage,physical_activity,social_interaction_level,study_hours_per_day,class_attendance_pct,exam_score,GPA,academic_performance
771,22,Male,1,Engineering,5,7,,3.0,7.0,4.9,1.9,3.6,Instagram,6.3,9.3,3.4,87.0,81.2,,80.8
772,20,Male,4,Other,6,6,4.3,2.0,3.0,5.5,1.2,3.9,Both,3.0,6.7,0.8,86.6,55.1,2.16,53.6
773,22,Male,1,Arts,6,8,5.9,2.0,6.0,4.2,0.4,4.1,Instagram,2.7,2.6,2.4,80.6,58.7,2.64,63.9
774,23,Male,3,Computer Science,7,7,6.2,1.0,4.0,7.5,4.1,3.8,TikTok,2.6,6.9,1.7,84.1,42.4,1.77,40.0
775,22,Female,3,Science,2,1,8.3,5.0,9.0,4.9,2.7,1.6,TikTok,4.0,6.6,6.5,93.6,93.1,3.91,97.3
776,18,Female,3,Arts,5,5,5.8,2.0,5.0,4.0,1.9,1.9,Instagram,4.4,5.0,3.7,78.2,64.4,3.08,71.9
777,20,Male,2,Business,4,3,7.5,3.0,7.0,3.9,0.5,2.5,Both,5.1,8.3,3.9,93.7,82.1,3.02,78.9
778,21,Female,1,Business,4,2,6.7,3.0,6.0,4.0,1.0,2.5,Both,4.6,6.1,3.8,89.8,76.1,3.4,82.3
779,21,Female,2,Arts,5,5,5.9,3.0,5.0,3.8,1.0,1.8,TikTok,2.6,5.6,2.8,,53.4,2.36,
780,22,Female,4,Business,6,7,5.7,1.0,6.0,4.4,2.0,2.3,TikTok,5.1,7.2,4.1,73.5,74.7,2.8,85.4
781,21,Male,4,Science,7,6,5.7,1.0,5.0,3.5,1.4,3.3,TikTok,3.8,7.6,1.8,82.2,63.9,2.28,61.8
782,19,Male,1,Science,5,4,,4.0,5.0,1.3,0.3,1.0,TikTok,4.6,7.1,4.3,78.8,85.9,3.24,83.6
783,22,Other,1,Computer Science,4,5,8.2,4.0,7.0,4.5,1.2,4.2,Both,4.3,6.2,5.1,93.3,76.6,3.3,
784,22,Female,4,Engineering,6,6,6.4,1.0,6.0,5.2,2.9,3.7,TikTok,5.4,5.7,1.9,73.8,60.1,2.73,62.7
785,22,Male,3,Arts,7,8,7.5,3.0,5.0,4.4,2.2,3.5,Instagram,3.3,7.4,3.2,73.9,56.1,2.7,60.4
786,23,Male,4,Engineering,4,2,5.0,2.0,5.0,2.4,1.9,1.4,Instagram,3.3,6.7,3.6,81.7,84.7,2.27,72.1
787,22,Female,1,Arts,4,3,6.3,2.0,6.0,4.7,2.1,,Instagram,4.0,6.3,1.9,87.2,64.6,3.1,74.9
788,22,Other,2,Arts,5,5,5.7,2.0,6.0,2.3,1.3,2.4,Both,5.1,6.3,1.2,82.4,53.9,2.09,57.1
789,21,Female,3,Engineering,7,8,6.5,2.0,4.0,2.0,0.0,2.6,Instagram,3.5,7.5,1.6,73.7,49.5,2.74,55.0
790,18,Female,3,Engineering,4,3,,3.0,7.0,4.8,1.5,2.2,TikTok,,6.5,3.0,90.3,71.3,2.73,69.2
791,22,Male,2,Engineering,6,5,7.3,2.0,,3.7,1.2,2.5,Both,4.4,7.8,,82.9,72.0,2.67,70.2
792,21,Female,1,Business,7,7,5.6,2.0,4.0,4.2,1.8,3.5,Instagram,2.9,5.4,1.7,75.8,40.2,2.21,51.0
793,21,Female,2,Computer Science,5,6,6.4,3.0,4.0,3.5,1.8,3.3,Both,3.9,7.1,5.0,80.6,87.8,2.85,80.5
794,19,Male,1,Engineering,6,5,7.2,3.0,6.0,1.9,0.0,1.5,TikTok,3.2,6.7,,75.9,74.6,2.29,62.1
795,19,Female,2,Arts,6,6,4.0,1.0,4.0,,1.8,1.0,Instagram,3.8,5.6,2.7,81.1,68.7,2.25,63.6
796,23,Other,4,Science,6,7,8.4,3.0,6.0,5.5,2.1,3.5,Both,2.0,5.6,2.9,78.0,79.7,2.76,75.0
797,21,Male,2,Business,6,5,6.1,3.0,5.0,3.6,1.6,2.3,Both,3.5,3.7,2.7,89.4,62.1,2.91,69.0
798,22,Female,4,Computer Science,10,10,,1.0,1.0,5.3,2.9,5.7,TikTok,4.6,5.0,2.1,60.2,,1.41,37.4
799,21,Male,1,Science,7,7,6.8,3.0,6.0,4.5,1.8,1.6,Instagram,4.5,4.9,3.6,81.0,61.1,2.81,62.9
800,21,Female,3,Business,6,7,6.2,2.0,7.0,3.9,0.9,0.9,Instagram,4.4,9.3,3.9,79.9,65.1,2.72,73.0
801,23,Female,4,Engineering,6,7,6.0,1.0,4.0,3.9,1.5,3.8,Both,3.9,4.3,2.3,77.7,71.3,2.41,68.7
802,20,Female,1,Engineering,7,8,,3.0,6.0,1.9,1.4,2.9,Both,3.7,9.4,2.1,84.4,53.9,2.69,61.1
803,21,Female,1,Engineering,3,2,7.5,5.0,8.0,3.0,0.6,0.7,None,2.0,7.0,2.2,91.4,72.8,2.63,68.8
804,20,Male,2,Engineering,5,6,6.6,5.0,7.0,4.4,2.0,1.2,Instagram,3.2,5.9,3.7,84.9,64.8,2.86,76.2
805,20,Other,1,Arts,6,7,7.1,2.0,6.0,6.9,2.1,5.1,Both,,6.7,0.8,73.4,48.5,,56.7
806,20,Female,3,Science,9,10,6.0,1.0,3.0,8.4,2.9,4.4,TikTok,2.0,4.8,,62.6,43.4,2.18,49.1
807,21,Male,4,Business,4,4,7.9,2.0,8.0,6.0,2.8,0.2,None,1.4,4.6,3.6,76.4,85.9,2.58,71.3
808,20,Female,2,Engineering,5,5,4.7,1.0,4.0,3.5,1.8,3.0,Both,4.7,6.6,2.6,76.9,65.6,2.32,60.6
809,23,Female,1,Science,7,5,7.0,2.0,5.0,3.2,,4.1,Both,3.5,6.8,3.6,91.9,72.9,2.57,62.3
810,19,Male,2,Arts,7,9,6.3,2.0,4.0,2.7,2.1,2.2,TikTok,3.8,8.0,4.0,76.7,52.5,2.86,64.7
811,21,Female,3,Other,6,5,7.0,3.0,5.0,3.2,1.2,2.4,Both,4.2,7.1,3.8,94.9,70.8,2.73,73.7
812,20,Other,1,Engineering,5,5,5.6,3.0,4.0,1.9,1.2,3.0,Both,1.7,5.1,1.7,77.4,55.8,2.29,61.1
813,23,Male,2,Computer Science,9,8,,1.0,1.0,4.9,1.8,3.1,Both,2.2,7.5,1.5,68.5,47.3,2.06,47.2
814,21,Other,3,Business,4,5,6.3,3.0,8.0,2.7,1.5,1.6,Instagram,5.4,8.4,2.4,88.8,85.1,,66.8
815,23,Male,3,Business,9,10,6.6,1.0,2.0,4.4,2.3,4.7,Both,2.5,5.9,1.2,70.4,28.2,,45.4
816,18,Male,1,Business,3,3,8.0,4.0,8.0,2.5,0.0,0.5,None,3.1,8.1,4.5,90.1,87.1,2.85,83.0
817,21,Male,3,Engineering,6,4,4.8,1.0,3.0,2.6,0.2,2.3,Both,2.8,8.8,1.3,63.5,67.5,1.94,51.5
818,23,Female,1,Engineering,6,5,8.1,3.0,5.0,3.6,1.6,3.8,Instagram,2.2,5.1,2.4,75.9,60.0,2.17,55.6
819,21,Female,1,Business,3,4,9.3,3.0,9.0,4.9,2.0,1.6,Instagram,4.8,5.8,3.0,82.3,79.0,3.27,81.8
820,23,Male,4,Science,5,5,5.6,1.0,5.0,2.7,1.5,1.4,Instagram,0.4,5.1,3.8,81.0,74.8,,69.0
821,20,Male,3,Computer Science,6,6,4.6,1.0,4.0,5.1,0.7,3.8,Both,2.9,4.3,1.8,65.5,37.2,2.08,39.3
822,23,Female,1,Science,5,4,6.4,2.0,7.0,2.0,0.6,,Both,3.5,6.8,0.3,90.2,55.5,2.04,50.4
823,25,Male,1,Engineering,6,4,7.0,3.0,6.0,3.6,1.0,2.4,Instagram,5.6,4.9,4.6,84.8,,2.62,64.6
824,20,Female,1,Arts,5,6,7.2,3.0,7.0,,1.6,4.4,Both,1.6,7.0,3.9,87.3,89.2,3.29,78.8
825,20,Female,1,Science,9,8,5.9,1.0,2.0,5.9,2.7,4.5,Instagram,1.4,4.6,0.0,65.3,36.5,1.53,41.2
826,23,Female,1,Business,4,4,8.5,5.0,6.0,3.4,0.0,2.6,Both,2.2,7.6,4.4,79.5,75.7,3.06,81.5
827,24,Other,1,Arts,6,5,5.7,1.0,5.0,,1.0,1.6,Instagram,4.4,3.7,4.2,76.0,75.0,3.18,77.6
828,20,Male,2,Computer Science,6,7,4.4,2.0,4.0,1.5,0.1,,Instagram,3.9,6.2,2.1,81.7,59.5,2.11,58.3
829,20,Other,3,Computer Science,7,8,7.3,2.0,4.0,3.5,,4.0,Instagram,1.0,3.8,2.8,,69.5,2.12,55.3
830,21,Female,3,Arts,8,8,3.6,1.0,3.0,5.2,2.2,2.8,Instagram,3.6,7.9,1.2,71.9,58.0,1.55,46.8
831,19,Female,3,Arts,6,7,5.8,2.0,6.0,5.6,1.7,3.7,Both,5.7,8.6,3.1,71.2,58.2,2.37,56.8
832,19,Male,1,Other,3,2,9.9,5.0,9.0,3.6,1.6,0.9,Instagram,3.9,4.0,5.6,87.5,100.0,3.43,93.5
833,19,Female,4,Science,6,6,,,3.0,4.7,3.2,3.3,Instagram,3.1,7.1,1.3,67.4,67.2,1.97,47.9
834,20,Male,4,Engineering,5,4,4.6,2.0,4.0,2.5,0.6,2.3,Instagram,4.2,7.8,1.9,76.8,51.8,2.99,63.4
835,21,Male,3,Science,4,5,6.1,3.0,8.0,5.7,0.8,2.0,Instagram,4.2,7.0,3.3,81.4,66.0,2.52,66.5
836,21,Male,4,Engineering,7,8,5.8,1.0,5.0,7.5,3.3,2.8,Both,1.7,6.5,2.8,73.0,59.3,1.85,53.0
837,24,Female,4,Arts,7,8,6.3,3.0,4.0,3.8,1.5,,TikTok,3.1,7.1,3.2,69.4,60.1,2.54,64.7
838,19,Female,2,Arts,6,6,7.0,2.0,6.0,6.2,2.3,3.6,Instagram,2.9,7.0,2.5,72.1,74.9,2.48,65.7
839,23,Female,1,Business,9,10,5.7,1.0,3.0,3.9,2.1,3.9,TikTok,2.2,4.4,0.6,70.3,34.7,1.84,31.0
840,21,Female,3,Engineering,5,4,8.0,4.0,8.0,3.6,0.1,3.5,Instagram,4.3,7.7,4.4,88.8,79.8,2.97,80.6
841,21,Male,3,Arts,4,3,6.4,4.0,5.0,1.0,0.0,2.1,Both,2.9,6.5,2.0,74.9,58.2,2.32,60.7
842,22,Female,3,Science,6,6,7.0,3.0,5.0,3.5,0.6,2.4,Both,3.1,6.4,2.5,83.1,63.5,,74.8
843,19,Male,2,Arts,8,7,5.5,1.0,4.0,6.0,2.3,4.4,Both,1.6,6.1,1.8,77.1,66.7,1.49,50.8
844,22,Female,1,Business,6,7,,2.0,5.0,5.0,2.9,2.9,Both,3.3,4.7,3.6,67.7,83.0,2.93,79.0
845,21,Female,2,Science,4,4,6.1,2.0,6.0,4.8,1.6,2.7,Both,5.1,4.8,2.7,94.4,71.8,2.97,81.3
846,22,Female,4,Engineering,3,2,6.3,1.0,7.0,2.9,1.0,1.8,TikTok,2.8,6.2,4.5,88.9,85.3,,77.7
847,21,Female,2,Engineering,7,6,5.4,1.0,5.0,,2.7,2.3,TikTok,4.5,8.5,3.6,81.8,66.3,2.41,64.6
848,25,Male,2,Computer Science,6,7,5.6,1.0,5.0,2.9,1.0,2.0,TikTok,3.0,4.9,1.9,70.1,53.8,1.9,54.6
849,20,Female,1,Computer Science,8,6,7.3,3.0,4.0,4.9,1.5,3.6,Instagram,0.0,,2.7,78.6,73.0,2.62,69.7
850,20,Female,2,Arts,5,4,5.8,4.0,5.0,2.1,1.0,2.3,TikTok,3.5,5.5,3.1,85.7,76.6,2.5,69.1
851,20,Male,4,Engineering,8,9,4.9,1.0,2.0,3.0,1.7,3.3,Both,3.2,5.0,1.6,66.8,49.1,2.34,49.0
852,20,Male,3,Science,8,8,5.4,1.0,4.0,6.7,2.8,2.4,Instagram,3.5,7.0,0.0,77.5,39.2,1.79,47.5
853,20,Female,3,Arts,5,6,6.8,2.0,7.0,0.9,1.1,3.0,Instagram,3.6,7.1,3.5,81.3,69.2,2.67,71.5
854,23,Female,2,Computer Science,6,6,5.9,1.0,5.0,14.8,0.4,1.9,Instagram,2.4,5.2,3.1,72.7,65.9,2.59,69.7
855,23,Male,3,Engineering,6,6,6.2,1.0,7.0,3.6,1.3,2.9,Instagram,5.7,8.5,3.9,79.4,68.1,3.13,73.6
856,20,Male,1,Engineering,5,3,6.6,3.0,7.0,3.5,0.6,0.9,Instagram,3.6,7.2,2.7,82.7,74.5,,69.0
857,20,Female,3,Arts,10,9,4.0,1.0,2.0,6.2,4.2,5.1,Both,3.0,5.3,0.2,62.6,36.2,1.14,31.9
858,22,Female,2,Science,7,6,4.9,1.0,4.0,3.5,2.2,1.6,TikTok,4.3,7.2,1.2,,41.0,,45.1
859,20,Male,2,Engineering,2,2,6.7,3.0,7.0,4.5,0.7,1.4,TikTok,3.7,9.1,0.5,90.8,55.2,,57.8
860,22,Male,3,Engineering,6,7,5.4,2.0,7.0,4.0,0.3,4.0,Both,7.2,7.8,1.9,84.1,64.4,2.67,70.9
861,21,Male,4,Business,2,1,7.1,4.0,8.0,2.1,0.0,1.9,Instagram,3.4,5.6,7.1,89.8,89.9,3.51,88.2
862,18,Male,1,Computer Science,3,3,7.5,4.0,8.0,0.6,0.1,0.5,None,4.2,6.9,5.2,77.9,83.2,3.61,84.1
863,24,Male,4,Other,5,5,6.9,3.0,7.0,4.0,1.2,2.6,Instagram,2.8,6.3,2.2,77.8,60.1,2.54,54.7
864,24,Female,1,Business,3,3,8.9,4.0,9.0,4.6,1.9,1.8,TikTok,4.8,7.6,3.5,86.9,70.8,,81.9
865,20,Female,2,Business,4,3,6.2,2.0,5.0,4.1,2.3,1.9,Instagram,3.9,6.8,2.6,94.5,70.8,2.05,62.8
866,20,Female,1,Engineering,3,5,7.3,3.0,7.0,1.5,1.2,1.3,Instagram,3.0,8.7,5.2,87.6,,2.95,74.9
867,21,Male,2,Business,7,8,5.8,1.0,5.0,2.7,0.5,4.6,Both,2.6,5.4,4.5,,62.7,2.48,67.4
868,22,Female,2,Science,5,5,9.2,5.0,8.0,5.6,2.3,3.9,Instagram,1.1,3.3,3.6,81.4,91.0,3.46,83.7
869,22,Female,1,Business,3,3,8.9,4.0,10.0,5.1,1.6,1.6,Instagram,3.6,6.8,4.4,90.4,66.8,3.17,76.2
870,24,Other,2,Science,8,7,6.7,2.0,4.0,5.0,2.6,4.1,Instagram,1.7,5.0,-0.5,78.4,50.9,2.18,55.6
871,21,Female,4,Engineering,5,5,6.3,1.0,6.0,3.1,1.3,3.6,Instagram,5.4,4.7,3.0,70.9,61.5,3.35,77.5
872,20,Male,1,Engineering,6,6,8.1,4.0,5.0,4.8,1.5,2.3,Instagram,1.4,,3.4,82.3,59.2,2.81,58.4
873,19,Female,3,Science,5,5,,3.0,5.0,1.2,0.0,2.3,Instagram,3.0,,2.9,76.0,82.2,,79.4
874,20,Male,2,Engineering,7,5,5.6,3.0,3.0,2.0,1.0,3.0,Both,,7.3,2.7,76.7,75.1,2.08,61.9
875,21,Female,3,Engineering,6,6,7.1,2.0,6.0,4.9,2.5,3.4,Both,3.3,4.3,0.7,85.6,48.8,2.53,55.6
876,24,Male,1,Other,6,6,7.0,3.0,7.0,4.7,0.5,0.5,None,,7.2,2.5,75.8,71.7,2.89,74.9
877,20,Male,1,Business,6,7,6.8,2.0,6.0,4.7,0.4,3.7,TikTok,4.3,8.9,1.3,71.7,59.6,2.46,64.0
878,21,Female,1,Business,9,8,,1.0,3.0,3.4,,3.0,Both,1.0,5.4,2.5,66.7,63.1,1.91,47.7
879,21,Male,1,Computer Science,7,5,4.8,1.0,4.0,2.7,0.6,4.9,TikTok,1.9,5.1,0.8,79.9,46.0,1.96,43.1
880,23,Female,1,Other,8,9,7.1,2.0,7.0,8.4,,5.9,TikTok,4.0,6.6,,82.3,48.8,1.47,46.4
881,25,Male,3,Business,3,3,7.5,3.0,7.0,2.3,0.5,1.0,Instagram,4.7,7.6,2.0,86.5,80.2,3.17,81.4
882,20,Female,4,Computer Science,10,8,5.6,1.0,1.0,5.5,1.2,4.2,Both,0.0,6.8,2.1,61.1,,1.45,45.2
883,20,Female,3,Science,3,1,7.7,3.0,8.0,3.9,0.3,1.8,Instagram,4.1,6.4,2.9,85.2,75.7,2.94,71.1
884,23,Female,3,Science,5,4,5.5,1.0,6.0,5.8,2.0,1.5,Instagram,1.9,7.0,2.8,69.1,56.1,2.82,65.6
885,22,Male,1,Science,8,8,5.6,1.0,,5.0,2.9,1.9,TikTok,2.8,7.2,3.8,77.4,55.0,2.66,65.6
886,24,Male,1,Arts,5,6,6.8,3.0,7.0,3.6,1.6,2.6,TikTok,3.3,5.9,3.4,88.2,56.3,2.31,65.1
887,22,Male,2,Arts,4,3,6.4,3.0,7.0,1.8,0.3,1.8,TikTok,5.8,6.9,2.7,83.0,74.2,2.56,67.4
888,20,Male,1,Science,5,6,7.4,2.0,6.0,5.7,2.3,2.8,Both,1.8,5.8,1.8,78.5,63.9,2.64,68.2
889,22,Female,2,Engineering,7,5,5.6,3.0,3.0,1.6,0.9,3.6,Instagram,1.6,4.1,,68.7,59.3,1.72,56.8
890,23,Other,2,Arts,7,8,8.1,2.0,5.0,5.1,2.7,3.6,TikTok,3.9,5.7,2.7,78.2,62.4,2.97,63.8
891,22,Female,2,Engineering,6,8,8.6,4.0,6.0,6.8,2.5,2.8,Both,3.1,8.0,3.9,79.0,64.4,2.96,76.0
892,22,Female,2,Business,5,5,6.4,3.0,6.0,3.2,0.0,3.6,Both,4.9,7.7,0.2,81.6,54.8,2.63,61.5
893,23,Female,4,Arts,5,4,7.4,3.0,5.0,4.7,1.1,3.9,Instagram,2.7,5.1,4.5,87.8,81.8,2.79,75.4
894,23,Female,3,Arts,1,2,5.1,2.0,8.0,2.9,2.2,0.7,None,5.1,7.1,1.9,92.7,64.6,2.68,64.0
895,23,Male,2,Computer Science,3,3,7.7,4.0,8.0,2.4,1.0,2.5,TikTok,3.7,7.5,3.2,83.2,76.1,3.36,79.1
896,22,Other,4,Computer Science,5,5,7.1,4.0,5.0,4.9,,3.9,TikTok,4.0,6.7,4.7,84.3,72.5,2.98,71.1
897,21,Female,4,Business,4,3,6.8,,7.0,3.5,,2.4,TikTok,6.0,7.9,1.0,91.0,59.5,2.24,54.3
898,21,Female,2,Arts,6,6,6.4,3.0,,1.5,0.2,4.0,Instagram,2.9,6.5,,72.3,,2.58,60.4
899,23,Male,2,Arts,10,9,3.3,1.0,3.0,5.0,1.9,3.1,Both,,6.7,0.6,65.4,31.6,0.97,31.5
900,20,Male,2,Engineering,8,9,,1.0,5.0,5.4,3.5,3.8,Both,2.4,5.6,1.9,79.8,63.4,2.4,57.9
901,22,Female,4,Engineering,3,3,5.3,2.0,6.0,,1.6,0.5,None,4.3,5.5,3.9,82.0,71.6,3.03,71.4
902,20,Female,4,Science,8,9,4.7,1.0,3.0,6.0,2.9,3.0,TikTok,1.8,6.6,2.0,56.2,,1.65,43.0
903,21,Female,1,Business,8,8,6.8,2.0,2.0,3.9,2.4,5.7,Both,2.3,5.0,0.4,58.1,39.4,2.17,43.6
904,23,Male,2,Arts,5,5,6.1,2.0,6.0,5.7,2.2,1.9,TikTok,2.0,4.1,3.0,80.9,65.2,2.89,69.9
905,21,Other,2,Computer Science,7,8,5.5,2.0,5.0,7.2,2.9,2.4,Instagram,5.1,6.1,2.2,77.1,68.9,,61.6
906,21,Male,2,Engineering,7,7,5.2,,2.0,4.3,1.9,2.6,Instagram,5.6,7.9,,,64.8,2.91,63.4
907,19,Male,1,Engineering,8,8,5.7,2.0,3.0,3.1,1.5,3.4,TikTok,2.6,3.6,4.2,75.5,61.9,3.06,71.6
908,22,Male,4,Other,3,3,7.2,3.0,6.0,,2.3,2.1,Both,2.4,4.9,5.3,76.5,,3.42,81.5
909,22,Female,3,Engineering,8,8,5.5,1.0,3.0,4.3,2.5,3.4,Instagram,1.7,5.9,4.0,65.7,47.9,2.64,61.4
910,25,Other,4,Business,7,8,5.7,2.0,4.0,3.0,0.8,3.4,Both,4.0,7.9,2.8,78.5,51.7,2.72,60.0
911,20,Male,4,Business,9,10,5.3,1.0,3.0,2.2,1.2,3.8,TikTok,2.5,7.0,3.8,74.1,42.4,1.89,42.5
912,21,Female,3,Business,4,2,6.5,3.0,7.0,5.3,1.8,,Instagram,2.6,8.1,2.5,80.9,72.8,2.73,70.1
913,21,Male,2,Engineering,6,5,6.9,3.0,6.0,3.0,1.8,3.8,Instagram,5.7,6.9,2.3,73.1,70.9,2.4,69.3
914,24,Other,3,Engineering,9,9,3.0,1.0,1.0,5.7,2.5,4.6,Instagram,2.8,5.4,0.3,66.5,31.9,1.14,36.5
915,21,Female,1,Engineering,5,5,7.8,4.0,6.0,2.3,0.1,,Both,4.2,7.3,2.6,85.3,70.4,2.79,
916,21,Female,3,Business,5,5,7.7,3.0,6.0,5.5,2.7,3.0,Both,3.8,5.2,3.4,77.6,63.0,2.94,66.7
917,22,Male,1,Business,5,4,5.6,3.0,5.0,2.6,0.6,2.5,TikTok,1.6,4.7,,64.4,48.7,2.0,49.6
918,21,Other,3,Engineering,7,6,5.1,1.0,3.0,3.6,0.8,3.2,Both,1.2,4.2,2.6,75.3,56.9,2.22,55.8
919,20,Female,1,Arts,6,5,6.1,3.0,5.0,3.5,0.6,4.5,Both,4.1,7.3,4.2,74.8,72.2,2.7,69.1
920,21,Male,1,Computer Science,8,9,5.8,1.0,5.0,6.2,4.1,3.1,TikTok,5.4,5.7,0.3,76.6,55.8,2.27,55.4
921,23,Female,1,Engineering,5,5,7.1,4.0,5.0,1.8,1.2,3.4,Both,3.9,7.4,1.6,84.0,76.5,,69.8
922,19,Male,1,Business,5,6,,1.0,5.0,3.7,,2.8,TikTok,4.1,6.6,0.0,69.6,44.7,,47.1
923,21,Female,3,Arts,8,7,4.9,1.0,4.0,4.9,2.0,2.5,TikTok,2.4,7.4,1.0,73.0,51.9,2.15,55.9
924,20,Male,3,Engineering,6,8,7.8,3.0,6.0,2.9,2.0,1.3,Instagram,5.0,5.6,2.9,78.1,68.0,2.89,
925,23,Female,2,Science,7,6,5.5,2.0,6.0,2.4,1.0,1.7,TikTok,5.2,6.2,1.6,66.9,51.4,2.13,56.8
926,18,Female,1,Arts,4,5,7.8,4.0,7.0,4.1,1.9,1.8,Instagram,2.4,6.7,2.3,74.7,67.7,2.58,68.0
927,20,Male,1,Computer Science,5,5,7.0,4.0,5.0,0.7,0.8,2.2,Both,4.1,6.0,3.1,,67.7,,60.3
928,22,Male,1,Computer Science,6,5,4.7,2.0,3.0,4.5,1.2,2.0,Both,0.7,2.7,1.8,82.8,54.2,1.69,46.4
929,24,Male,1,Business,4,4,7.6,4.0,8.0,2.0,0.0,2.3,Instagram,4.3,4.9,2.4,87.0,81.9,2.32,73.9
930,21,Female,4,Arts,4,4,5.8,2.0,7.0,2.8,0.0,1.5,Instagram,3.1,5.1,3.5,93.0,73.6,2.78,70.1
931,20,Male,1,Science,9,10,6.1,2.0,4.0,4.5,3.2,3.9,TikTok,1.3,4.2,1.1,79.2,58.1,1.16,39.6
932,24,Female,2,Arts,6,7,6.9,1.0,6.0,7.6,2.9,1.6,Instagram,3.9,7.4,4.2,84.0,65.0,,67.6
933,19,Male,1,Business,7,8,7.0,2.0,5.0,2.4,1.5,1.5,Instagram,0.8,6.3,2.5,85.8,39.0,2.46,50.5
934,18,Male,1,Engineering,6,7,7.2,2.0,6.0,4.5,2.6,3.4,Both,3.8,6.4,2.3,90.6,59.5,2.95,
935,22,Female,2,Arts,6,7,7.8,3.0,6.0,4.9,1.0,1.7,Instagram,1.9,8.5,,88.3,63.5,2.38,61.2
936,20,Male,3,Business,7,7,6.5,1.0,4.0,2.6,1.3,4.0,Instagram,1.6,6.9,0.2,63.0,34.6,2.03,40.7
937,19,Other,1,Science,7,7,5.0,1.0,3.0,4.4,1.8,3.4,Instagram,3.3,7.0,3.2,71.9,69.0,2.24,59.5
938,22,Female,1,Computer Science,5,6,6.2,3.0,4.0,3.9,0.7,2.4,Instagram,3.5,4.6,3.7,76.2,59.7,2.62,57.0
939,21,Female,2,Engineering,6,7,9.6,4.0,7.0,2.0,1.2,3.9,Both,5.6,6.6,2.6,96.2,73.4,2.95,69.7
940,20,Female,1,Science,5,4,7.4,4.0,6.0,3.9,2.1,2.5,Both,1.6,6.2,1.9,79.4,77.8,,68.5
941,19,Female,1,Engineering,3,1,9.1,4.0,6.0,4.3,1.6,2.4,TikTok,5.2,6.3,2.9,100.0,69.9,3.2,79.7
942,22,Male,4,Computer Science,5,7,7.5,2.0,5.0,5.4,2.4,4.6,Both,,7.5,1.6,82.6,60.4,2.46,58.9
943,22,Male,3,Arts,6,5,6.5,3.0,6.0,3.5,1.9,3.0,Instagram,5.0,6.6,0.9,80.5,63.6,2.59,59.4
944,21,Male,2,Science,5,3,6.7,3.0,7.0,6.1,1.5,2.4,TikTok,5.1,5.3,1.4,81.0,56.4,2.88,69.0
945,24,Female,2,Arts,5,3,6.6,5.0,5.0,3.5,0.5,3.8,Instagram,4.0,5.0,0.0,80.9,54.2,2.0,56.0
946,19,Male,2,Science,5,7,4.3,1.0,4.0,3.4,0.0,1.9,Instagram,2.5,8.9,2.0,77.1,62.6,2.16,60.4
947,18,Female,2,Computer Science,4,5,6.2,3.0,5.0,4.7,1.4,2.7,Both,1.4,5.2,2.9,80.1,70.2,2.86,65.8
948,20,Other,3,Business,5,4,7.4,4.0,5.0,2.3,1.5,3.3,Instagram,0.6,2.9,4.6,77.5,73.6,2.86,74.3
949,21,Female,3,Science,6,5,5.5,2.0,6.0,3.4,1.0,1.3,TikTok,6.4,6.6,3.8,77.1,60.5,2.95,69.7
950,21,Female,1,Other,4,4,7.1,3.0,8.0,4.0,1.5,3.2,Instagram,2.8,3.8,2.4,96.0,60.7,2.95,71.0
951,21,Male,2,Engineering,7,8,7.3,3.0,4.0,5.1,2.9,3.6,TikTok,2.3,6.9,2.4,90.8,65.0,2.65,66.2
952,22,Female,2,Engineering,7,7,5.5,2.0,3.0,2.9,0.1,2.8,Instagram,1.9,3.5,3.4,,56.1,2.37,55.3
953,19,Female,4,Business,8,7,5.2,1.0,,0.2,0.0,2.4,TikTok,3.9,4.8,1.7,78.1,58.3,1.67,47.8
954,23,Male,3,Other,9,10,5.2,1.0,3.0,4.9,2.3,3.8,Instagram,2.5,5.8,1.8,63.6,58.2,1.8,55.1
955,21,Male,2,Science,7,7,5.5,1.0,3.0,3.1,1.0,3.0,TikTok,0.8,6.9,1.5,70.0,42.5,1.81,45.3
956,23,Other,1,Engineering,6,6,5.4,2.0,,,,2.3,TikTok,,6.7,2.4,71.2,64.0,2.64,60.5
957,22,Female,3,Science,6,7,5.2,2.0,5.0,4.0,1.1,2.3,TikTok,4.5,5.1,2.6,83.9,75.7,2.84,79.1
958,22,Female,1,Business,5,3,8.3,3.0,8.0,3.6,2.4,2.7,Both,5.9,7.1,,91.0,64.5,3.4,79.8
959,22,Female,2,Engineering,7,7,5.5,2.0,3.0,2.8,0.7,3.4,Both,4.8,5.9,,80.5,70.3,2.72,74.8
960,22,Female,1,Arts,6,6,6.9,2.0,5.0,3.2,1.0,3.5,TikTok,0.0,6.6,1.7,82.4,62.5,1.93,58.6
961,22,Female,3,Other,6,5,5.7,2.0,4.0,2.1,1.7,2.0,Instagram,5.4,7.9,2.8,73.6,68.5,2.94,67.9
962,23,Male,1,Business,8,6,8.1,4.0,7.0,3.1,2.5,3.9,Instagram,4.7,5.7,,77.8,63.3,2.95,70.1
963,21,Male,2,Science,4,4,7.8,3.0,7.0,5.9,2.8,0.6,None,2.5,7.4,4.1,88.4,93.1,2.84,83.1
